subplot,veg_plot,quadrant,species,base_D,height_2021,collection_date,quadrant_fern_tally,,,,,,,,,
B03W,NE,NW,ACRU,1.1,9.8,7/26/21,,,,,,,,,,
B03W,NE,NW,ACRU,1,9.5,7/26/21,,,,,,,,,,
B03W,NE,NW,AMEL,6.1,41,7/26/21,,,,,,,,,,
B03W,NE,NW,ACRU,1.6,11.1,7/26/21,,,,,,,,,,
B03W,NE,NW,ACPE,1.4,10,7/26/21,,,,,,,,,,
B03W,NE,NW,AMEL,3.6,42.5,7/26/21,,,,,,,,,,
B03W,NE,NW,ACPE,1.3,7.5,7/26/21,,,,,,,,,,
B03W,NE,NW,FAGR,3.3,20.5,7/26/21,,,,,,,,,,
B03W,NE,NW,ACRU,2.2,12,7/26/21,,,,,,,,,,
B03W,NE,NW,ACPE,0.8,5.7,7/26/21,,,,,,,,,,
B03W,NE,SE,ACRU,0.8,6,7/26/21,,,,,,,,,,
B03W,NE,SE,AMEL,3.75,17.8,7/26/21,,,,,,,,,,
B03W,NE,SE,ACRU,0.75,12,7/26/21,,,,,,,,,,
B03W,NE,SE,AMEL,2.8,18,7/26/21,,,,,,,,,,
B03W,NE,SE,ACRU,1.2,9,7/26/21,,,,,,,,,,
B03W,NE,SE,ACRU,1,8.5,7/26/21,,,,,,,,,,
B03W,NE,SE,ACRU,0.9,6.6,7/26/21,,,,,,,,,,
B03W,NE,SE,ACRU,1.05,9.9,7/26/21,,,,,,,,,,
B03W,SE,NW,ACRU,1.2,11.3,7/26/21,,,,,,,,,,
B03W,SE,NW,ACRU,1.1,7.5,7/26/21,,,,,,,,,,
B03W,SE,NW,AMEL,5.6,62.1,7/26/21,,,,,,,,,,
B03W,SE,NW,FAGR,2.6,18,7/26/21,,,,,,,,,,
B03W,SE,NW,AMEL,6.9,83,7/26/21,,,,,,,,,,
B03W,SE,NW,FAGR,4.15,31.5,7/26/21,,,,,,,,,,
B03W,SE,NW,ACRU,1.5,11.6,7/26/21,,,,,,,,,,
B03W,SE,NW,ACRU,1,6.4,7/26/21,,,,,,,,,,
B03W,SE,NW,ACRU,0.9,13.2,7/26/21,,,,,,,,,,
B03W,SE,SE,ACRU,1.3,12.1,7/26/21,,,,,,,,,,
B03W,SE,SE,ACRU,1.4,8.8,7/26/21,,,,,,,,,,
B03W,SE,SE,ACPE,1,8.1,7/26/21,,,,,,,,,,
B03W,SE,SE,ACRU,1.9,9,7/26/21,,,,,,,,,,
B03W,SE,SE,ACRU,1,7.5,7/26/21,,,,,,,,,,
B03W,SE,SE,ACRU,1,10.3,7/26/21,,,,,,,,,,
B03W,SE,SE,ACRU,1,8.7,7/26/21,,,,,,,,,,
B03W,SE,SE,ACRU,1.3,9,7/26/21,,,,,,,,,,
B03W,SE,SE,ACRU,1,8.5,7/26/21,,,,,,,,,,
B03W,SE,SE,ACRU,2.2,12,7/26/21,,,,,,,,,,
B03W,SE,SE,ACRU,0.9,11,7/26/21,,,,,,,,,,
B03W,SE,SE,ACRU,1.6,8,7/26/21,,,,,,,,,,
B03W,SE,SE,ACRU,1.1,8.4,7/26/21,,,,,,,,,,
B03W,SE,SE,ACRU,2.2,12.5,7/26/21,,,,,,,,,,
B03W,SE,SE,ACRU,1.1,8.3,7/26/21,,,,,,,,,,
B03W,SE,SE,ACPE,1.1,9,7/26/21,,,,,,,,,,
B03W,SE,SE,ACPE,0.8,4.4,7/26/21,,,,,,,,,,
B03W,NW,NW,ACPE,1.5,11.3,7/26/21,,,,,,,,,,
B03W,NW,NW,ACRU,0.95,9.6,7/26/21,,,,,,,,,,
B03W,NW,NW,ACPE,1.3,11.3,7/26/21,,,,,,,,,,
B03W,NW,NW,ACPE,1.7,10.6,7/26/21,,,,,,,,,,
B03W,NW,NW,ACPE,0.9,8.7,7/26/21,,,,,,,,,,
B03W,NW,NW,ACPE,1,7.3,7/26/21,,,,,,,,,,
B03W,NW,NW,ACRU,1.1,11.2,7/26/21,,,,,,,,,,
B03W,NW,NW,ACPE,2.5,18.5,7/26/21,,,,,,,,,,
B03W,NW,NW,ACPE,0.6,9.4,7/26/21,,,,,,,,,,
B03W,NW,NW,ACPE,1.2,9.3,7/26/21,,,,,,,,,,
B03W,NW,NW,ACRU,1,9.9,7/26/21,,,,,,,,,,
B03W,NW,NW,ACPE,2.4,17.4,7/26/21,,,,,,,,,,
B03W,NW,NW,ACPE,0.9,8.7,7/26/21,,,,,,,,,,
B03W,NW,NW,ACRU,1,9.9,7/26/21,,,,,,,,,,
B03W,NW,NW,ACPE,0.8,7,7/26/21,,,,,,,,,,
B03W,NW,NW,ACRU,1,7.4,7/26/21,,,,,,,,,,
B03W,NW,NW,ACPE,1.5,8.5,7/26/21,,,,,,,,,,
B03W,NW,NW,ACPE,2.5,24.6,7/26/21,,,,,,,,,,
B03W,NW,NW,ACPE,3,6.6,7/26/21,,,,,,,,,,
B03W,NW,NW,ACPE,1.5,24.3,7/26/21,,,,,,,,,,
B03W,NW,NW,ACPE,2,16.5,7/26/21,,,,,,,,,,
B03E,SW,NW,ACRU,1,5,7/26/21,,,,,,,,,,
B03E,SW,NW,FAGR,19,222.2,7/26/21,,,,,,,,,,
B03E,SW,SE,AMEL,4.6,23.2,7/26/21,,,,,,,,,,
B03E,SW,SE,AMEL,5,37.4,7/26/21,,,,,,,,,,
B03E,SW,SE,AMEL,2,10.5,7/26/21,,,,,,,,,,
B03E,SW,SE,AMEL,2.15,12.2,7/26/21,,,,,,,,,,
B03E,SW,SE,ACRU,3.7,28.6,7/26/21,,,,,,,,,,
B03E,SW,SE,AMEL,2.9,14.1,7/26/21,,,,,,,,,,
B03E,SW,SE,ACRU,0.9,5.4,7/26/21,,,,,,,,,,
B03E,SW,SE,ACRU,1,6.2,7/26/21,,,,,,,,,,
B03E,SW,SE,AMEL,3.2,37.4,7/26/21,,,,,,,,,,
B03E,SW,SE,ACRU,2.2,12.9,7/26/21,,,,,,,,,,
B03E,SW,SE,AMEL,4.55,26.9,7/26/21,,,,,,,,,,
B03E,SW,SE,ACPE,1.7,11.8,7/26/21,,,,,,,,,,
B03E,SW,SE,AMEL,4.9,45,7/26/21,,,,,,,,,,
B03E,SW,SE,ACPE,0.95,6,7/26/21,,,,,,,,,,
B03E,SW,SE,ACRU,1.6,12.5,7/26/21,,,,,,,,,,
B03E,SW,SE,ACRU,1.6,8.5,7/26/21,,,,,,,,,,
B03E,SW,SE,ACRU,1.1,6.5,7/26/21,,,,,,,,,,
B03E,SW,SE,ACPE,0.85,8,7/26/21,,,,,,,,,,
B03E,SW,SE,ACRU,2,10.5,7/26/21,,,,,,,,,,
B03E,SW,SE,ACRU,3.1,17.8,7/26/21,,,,,,,,,,
B03E,NW,NW,ACRU,3.3,17,7/26/21,,,,,,,,,,
B03E,NW,NW,ACPE,1.6,8,7/26/21,,,,,,,,,,
B03E,NW,NW,ACSA,2.5,19.7,7/26/21,,,,,,,,,,
B03E,NW,NW,ACPE,1.2,7,7/26/21,,,,,,,,,,
B03E,NW,NW,ACRU,1.9,12.8,7/26/21,,,,,,,,,,
B03E,NW,NW,ACPE,1.15,6.9,7/26/21,,,,,,,,,,
B03E,NW,NW,ACRU,2.4,17.5,7/26/21,,,,,,,,,,
B03E,NW,NW,ACPE,1,7.9,7/26/21,,,,,,,,,,
B03E,NW,NW,ACRU,1.1,8,7/26/21,,,,,,,,,,
B03E,NW,NW,ACPE,1.2,11.3,7/26/21,,,,,,,,,,
B03E,NW,NW,ACSA,1.2,7.5,7/26/21,,,,,,,,,,
B03E,NW,NW,ACRU,3.4,20.6,7/26/21,,,,,,,,,,
B03E,NW,NW,ACRU,1.6,11.4,7/26/21,,,,,,,,,,
B03E,NW,NW,AMEL,3.8,36.4,7/26/21,,,,,,,,,,
B03E,NW,NW,ACRU,1.1,8.5,7/26/21,,,,,,,,,,
B03E,NW,NW,AMEL,1.5,9,7/26/21,,,,,,,,,,
B03E,NW,NW,AMEL,2.5,24.5,7/26/21,,,,,,,,,,
B03E,NW,NW,ACRU,3,22.2,7/26/21,,,,,,,,,,
B03E,NW,NW,AMEL,2.8,28.5,7/26/21,,,,,,,,,,
B03E,NW,NW,ACRU,1.1,14.3,7/26/21,,,,,,,,,,
B03E,NW,NW,AMEL,1.8,19.9,7/26/21,,,,,,,,,,
B03E,NW,NW,ACRU,0.9,9.5,7/26/21,,,,,,,,,,
B03E,NW,NW,AMEL,3,23.4,7/26/21,,,,,,,,,,
B03E,NW,NW,ACRU,2,16.5,7/26/21,,,,,,,,,,
B03E,NW,NW,AMEL,4.6,50.5,7/26/21,,,,,,,,,,
B03E,NW,NW,ACRU,1.8,17.3,7/26/21,,,,,,,,,,
B03E,NW,NW,FAGR,17.05,220,7/26/21,,,,,,,,,,
B03E,NW,NW,ACRU,1.9,21.2,7/26/21,,,,,,,,,,
B03E,NW,NW,ACPE,1,5.5,7/26/21,,,,,,,,,,
B03E,NW,NW,FAGR,3.8,25.4,7/26/21,,,,,,,,,,
B03E,NW,NW,ACPE,1.2,8.3,7/26/21,,,,,,,,,,
B03E,NW,NW,ACPE,4.6,34.5,7/26/21,,,,,,,,,,
B03E,NW,NW,ACRU,1,6.1,7/26/21,,,,,,,,,,
B03E,NW,SE,FAGR,14.4,209,7/26/21,,,,,,,,,,
B03E,NW,SE,ACRU,4,18,7/26/21,,,,,,,,,,
B03E,NW,SE,ACRU,3,22.4,7/26/21,,,,,,,,,,
B03E,NW,SE,AMEL,2,15.5,7/26/21,,,,,,,,,,
B03E,NW,SE,ACRU,1,7.9,7/26/21,,,,,,,,,,
B03E,NW,SE,ACPE,4.65,21.6,7/26/21,,,,,,,,,,
B03E,NW,SE,ACRU,3.9,41.6,7/26/21,,,,,,,,,,
B03E,NW,SE,ACRU,1.3,7.6,7/26/21,,,,,,,,,,
B03E,NW,SE,ACRU,2.1,34,7/26/21,,,,,,,,,,
B03E,NW,SE,ACRU,1.2,8.5,7/26/21,,,,,,,,,,
B03E,NW,SE,ACRU,1,8.5,7/26/21,,,,,,,,,,
B03E,NW,SE,ACPE,1.4,8.6,7/26/21,,,,,,,,,,
B03E,NW,SE,ACRU,1,11.3,7/26/21,,,,,,,,,,
B03E,NW,SE,ACPE,1.2,9.7,7/26/21,,,,,,,,,,
B03E,NW,SE,AMEL,1.1,8.3,7/26/21,,,,,,,,,,
B03E,NW,SE,ACPE,1.05,8,7/26/21,,,,,,,,,,
B03E,NW,SE,ACRU,2,10.1,7/26/21,,,,,,,,,,
B03E,NW,SE,ACRU,5,18.6,7/26/21,,,,,,,,,,
B03E,NW,SE,ACRU,2.9,24.5,7/26/21,,,,,,,,,,
B03E,NW,SE,ACRU,2.1,19.9,7/26/21,,,,,,,,,,
B03E,NW,SE,ACRU,4,23.5,7/26/21,,,,,,,,,,
B03E,NW,SE,ACRU,0.9,10.1,7/26/21,,,,,,,,,,
B03E,NW,SE,ACRU,3.8,14.8,7/26/21,,,,,,,,,,
B03E,NW,SE,ACRU,2.9,21.5,7/26/21,,,,,,,,,,
B03E,NW,SE,ACRU,2.1,17.6,7/26/21,,,,,,,,,,
B03E,NW,SE,AMEL,2.6,15.1,7/26/21,,,,,,,,,,
B03E,NW,SE,ACRU,2.6,21.5,7/26/21,,,,,,,,,,
B03E,SE,NW,ACRU,2.2,9,7/26/21,,,,,,,,,,
B03E,SE,NW,ACPE,2.5,7.4,7/26/21,,,,,,,,,,
B03E,SE,NW,ACRU,1.7,7.4,7/26/21,,,,,,,,,,
B03E,SE,NW,ACPE,1.2,10.6,7/26/21,,,,,,,,,,
B03E,SE,NW,ACRU,2,11.3,7/26/21,,,,,,,,,,
B03E,SE,NW,ACRU,3.1,10,7/26/21,,,,,,,,,,
B03E,SE,NW,ACRU,1.3,8.2,7/26/21,,,,,,,,,,
B03E,SE,NW,ACRU,2,11,7/26/21,,,,,,,,,,
B03E,SE,NW,ACPE,0.95,9.3,7/26/21,,,,,,,,,,
B03E,SE,NW,ACRU,2,11.5,7/26/21,,,,,,,,,,
B03E,SE,NW,ACRU,2.65,13.4,7/26/21,,,,,,,,,,
B03E,SE,NW,ACRU,3.4,11.3,7/26/21,,,,,,,,,,
B03E,SE,NW,ACPE,4.2,29,7/26/21,,,,,,,,,,
B03E,SE,NW,ACRU,1.9,9,7/26/21,,,,,,,,,,
B03E,SE,NW,ACRU,2.8,11,7/26/21,,,,,,,,,,
B03E,SE,NW,ACPE,0.8,7.9,7/26/21,,,,,,,,,,
B03E,SE,NW,ACRU,3,12,7/26/21,,,,,,,,,,
B03E,SE,NW,ACPE,1,11.6,7/26/21,,,,,,,,,,
B03E,SE,NW,ACRU,3.1,12.6,7/26/21,,,,,,,,,,
B03E,SE,NW,ACRU,1.2,9,7/26/21,,,,,,,,,,
B03E,SE,NW,ACRU,2.2,14,7/26/21,,,,,,,,,,
B03E,SE,NW,ACRU,1.65,11.6,7/26/21,,,,,,,,,,
B03E,SE,NW,ACRU,3.1,20.4,7/26/21,,,,,,,,,,
B03E,SE,NW,ACRU,1.7,11.3,7/26/21,,,,,,,,,,
B03E,SE,NW,ACRU,1.1,6.9,7/26/21,,,,,,,,,,
B03E,SE,NW,ACRU,1.4,12.8,7/26/21,,,,,,,,,,
B03E,SE,NW,ACRU,1.1,5,7/26/21,,,,,,,,,,
B03E,SE,NW,ACRU,1.5,7.4,7/26/21,,,,,,,,,,
B03E,SE,NW,ACRU,1.3,8.4,7/26/21,,,,,,,,,,
B03E,SE,SE,ACPE,1.8,9.4,7/26/21,,,,,,,,,,
B03E,SE,SE,ACRU,4,19.3,7/26/21,,,,,,,,,,
B03E,SE,SE,ACRU,1.2,10.4,7/26/21,,,,,,,,,,
B03E,SE,SE,ACRU,1.4,9.7,7/26/21,,,,,,,,,,
B03E,SE,SE,AMEL,3.05,22.5,7/26/21,,,,,,,,,,
B03E,SE,SE,ACRU,2,12.5,7/26/21,,,,,,,,,,
B03E,SE,SE,ACRU,3.05,10.4,7/26/21,,,,,,,,,,
B03E,SE,SE,ACPE,1,5,7/26/21,,,,,,,,,,
B03E,SE,SE,FAGR,8.6,61,7/26/21,,,,,,,,,,
B03E,SE,SE,AMEL,2.4,17.5,7/26/21,,,,,,,,,,
B03E,SE,SE,ACRU,1.4,14.2,7/26/21,,,,,,,,,,
B03E,SE,SE,ACPE,1.1,11,7/26/21,,,,,,,,,,
B03E,SE,SE,ACRU,2.4,14.3,7/26/21,,,,,,,,,,
B03E,SE,SE,ACPE,2.65,12.4,7/26/21,,,,,,,,,,
B03E,SE,SE,ACRU,2.4,25.2,7/26/21,,,,,,,,,,
B03E,SE,SE,AMEL,4,19.2,7/26/21,,,,,,,,,,
B03E,SE,SE,ACPE,0.9,6.2,7/26/21,,,,,,,,,,
B03E,SE,SE,ACRU,1.1,11,7/26/21,,,,,,,,,,
B03E,SE,SE,ACRU,1.5,10.1,7/26/21,,,,,,,,,,
B03E,SE,SE,ACRU,1.4,8.7,7/26/21,,,,,,,,,,
B03E,SE,SE,ACPE,1.2,7.2,7/26/21,,,,,,,,,,
B03E,SE,SE,ACRU,2.2,8.9,7/26/21,,,,,,,,,,
B03E,SE,SE,ACRU,1.4,10,7/26/21,,,,,,,,,,
B03E,SE,SE,ACRU,2.2,11,7/26/21,,,,,,,,,,
B03E,SE,SE,ACPE,0.9,6.4,7/26/21,,,,,,,,,,
B03E,SE,SE,ACRU,1.3,10.3,7/26/21,,,,,,,,,,
B03E,SE,SE,ACPE,1.3,8.5,7/26/21,,,,,,,,,,
B03E,SE,SE,ACRU,2,11.2,7/26/21,,,,,,,,,,
B03E,SE,SE,ACPE,1.1,4.5,7/26/21,,,,,,,,,,
B03E,SE,SE,ACPE,1.2,11,7/26/21,,,,,,,,,,
B03E,SE,SE,ACPE,1.6,9.6,7/26/21,,,,,,,,,,
B03E,SE,SE,ACPE,1.1,10.6,7/26/21,,,,,,,,,,
B03E,SE,SE,ACRU,1.3,10.4,7/26/21,,,,,,,,,,
B03E,SE,SE,ACPE,1.2,8,7/26/21,,,,,,,,,,
B03E,SE,SE,ACPE,1.1,3.7,7/26/21,,,,,,,,,,
B03E,SW,NW,ACRU,1.4,9.3,7/26/21,,,,,,,,,,
B03E,SW,NW,ACRU,3.3,23,7/26/21,,,,,,,,,,
B03E,SW,NW,ACRU,1.5,8.4,7/26/21,,,,,,,,,,
B03E,SW,NW,ACRU,1.1,6.4,7/26/21,,,,,,,,,,
B03E,SW,NW,ACRU,0.9,4.1,7/26/21,,,,,,,,,,
B03E,SW,NW,AMEL,2.4,25,7/26/21,,,,,,,,,,
B03E,SW,NW,ACRU,1.5,11.3,7/26/21,,,,,,,,,,
B03E,SW,NW,ACRU,2.1,12,7/26/21,,,,,,,,,,
B03E,SW,NW,ACRU,1.5,9,7/26/21,,,,,,,,,,
B03E,SW,NW,ACRU,3,33.5,7/26/21,,,,,,,,,,
B03E,SW,NW,ACRU,2,19.1,7/26/21,,,,,,,,,,
B03E,SW,NW,ACRU,0.9,7,7/26/21,,,,,,,,,,
B03E,SW,NW,ACRU,2.3,9.8,7/26/21,,,,,,,,,,
B03E,SW,NW,ACRU,2,11.2,7/26/21,,,,,,,,,,
B03E,SW,NW,AMEL,6.2,68.4,7/26/21,,,,,,,,,,
B03E,SW,NW,ACRU,2.9,34.3,7/26/21,,,,,,,,,,
B03E,SW,NW,ACRU,3.8,20.8,7/26/21,,,,,,,,,,
B04W,NW,NW,ACRU,1,8.9,7/26/21,,,,,,,,,,
B04W,NW,NW,ACRU,2,15.4,7/26/21,,,,,,,,,,
B04W,NW,NW,AMEL,6.35,38.7,7/26/21,,,,,,,,,,
B04W,NW,NW,ACRU,6,22.5,7/26/21,,,,,,,,,,
B04W,NW,NW,ACRU,1.1,6.3,7/26/21,,,,,,,,,,
B04W,NW,NW,ACRU,1.4,8.1,7/26/21,,,,,,,,,,
B04W,NW,NW,ACRU,1.6,8,7/26/21,,,,,,,,,,
B04W,NW,NW,ACRU,1.1,9.5,7/26/21,,,,,,,,,,
B04W,NW,NW,ACRU,1,8.7,7/26/21,,,,,,,,,,
B04W,NW,NW,ACRU,1,6.6,7/26/21,,,,,,,,,,
B04W,NW,NW,ACRU,1,6.6,7/26/21,,,,,,,,,,
B04W,NW,NW,ACPE,6.5,85.3,7/26/21,,,,,,,,,,
B04W,NW,SE,AMEL,3.4,52.8,7/26/21,,,,,,,,,,
B04W,NW,SE,ACRU,1.6,8.4,7/26/21,,,,,,,,,,
B04W,NW,SE,ACRU,1.4,6,7/26/21,,,,,,,,,,
B04W,NW,SE,ACRU,1.4,9.2,7/26/21,,,,,,,,,,
B04W,NW,SE,ACRU,1,7.5,7/26/21,,,,,,,,,,
B04W,NW,SE,ACRU,3.1,21,7/26/21,,,,,,,,,,
B04W,NW,SE,ACRU,0.9,8.9,7/26/21,,,,,,,,,,
B04W,NW,SE,ACRU,1.3,9,7/26/21,,,,,,,,,,
B04W,NW,SE,ACRU,1,7.2,7/26/21,,,,,,,,,,
B04W,NW,SE,ACRU,1.35,7.4,7/26/21,,,,,,,,,,
B04W,NW,SE,ACRU,1.2,9.7,7/26/21,,,,,,,,,,
B04W,NW,SE,ACRU,1.3,7.5,7/26/21,,,,,,,,,,
B04W,NW,SE,ACRU,1.1,4.5,7/26/21,,,,,,,,,,
B04W,NW,SE,AMEL,3.7,53.8,7/26/21,,,,,,,,,,
B04W,NW,SE,ACRU,1.1,5.2,7/26/21,,,,,,,,,,
B04W,NW,SE,ACPE,2,12.2,7/26/21,,,,,,,,,,
B04W,NW,SE,ACPE,0.5,6,7/26/21,,,,,,,,,,
B04W,NW,SE,ACRU,1,6.5,7/26/21,,,,,,,,,,
B04W,NW,SE,ACRU,1.3,12.1,7/26/21,,,,,,,,,,
B04W,NW,SE,ACRU,1,4,7/26/21,,,,,,,,,,
B04W,NW,SE,ACRU,4.1,21,7/26/21,,,,,,,,,,
B04W,NW,SE,ACRU,1,6.7,7/26/21,,,,,,,,,,
B04W,NW,SE,ACRU,1.1,6.8,7/26/21,,,,,,,,,,
B04W,NW,SE,ACRU,1.1,4.9,7/26/21,,,,,,,,,,
B04W,NW,SE,ACRU,1.2,9.2,7/26/21,,,,,,,,,,
B04W,NW,SE,AMEL,1.2,7.3,7/26/21,,,,,,,,,,
B04W,NW,SE,ACRU,0.8,4.2,7/26/21,,,,,,,,,,
B04W,NW,SE,ACRU,1.1,7.4,7/26/21,,,,,,,,,,
B04W,NW,SE,ACRU,1.1,6.5,7/26/21,,,,,,,,,,
B04W,NW,SE,ACRU,1.1,6.9,7/26/21,,,,,,,,,,
B04W,NW,SE,QURU,5.5,23,7/26/21,,,,,,,,,,
B04W,NW,SE,ACRU,8,32,7/26/21,,,,,,,,,,
B04W,NW,SE,ACRU,1.1,11.2,7/26/21,,,,,,,,,,
B04W,NW,SE,ACRU,1.5,5,7/26/21,,,,,,,,,,
B04W,NW,SE,ACRU,2.5,12.6,7/26/21,,,,,,,,,,
B04W,NW,SE,ACRU,1.8,14,7/26/21,,,,,,,,,,
B04W,NW,SE,ACRU,1,8.3,7/26/21,,,,,,,,,,
B04W,NW,SE,ACRU,1,8.2,7/26/21,,,,,,,,,,
B04W,NW,SE,ACRU,1.1,8.4,7/26/21,,,,,,,,,,
B04W,NW,SE,ACRU,1,6.3,7/26/21,,,,,,,,,,
B03E,NE,NW,QURU,4.9,22.5,7/26/21,,,,,,,,,,
B03E,NE,NW,QURU,4.9,30.6,7/26/21,,,,,,,,,,
B03E,NE,NW,QURU,4.85,10,7/26/21,,,,,,,,,,
B03E,NE,NW,AMEL,1.5,18.9,7/26/21,,,,,,,,,,
B03E,NE,NW,ACPE,1.9,17.9,7/26/21,,,,,,,,,,
B03E,NE,NW,AMEL,1,14.3,7/26/21,,,,,,,,,,
B03E,NE,NW,ACPE,1.45,9.2,7/26/21,,,,,,,,,,
B03E,NE,NW,ACRU,2.2,17.4,7/26/21,,,,,,,,,,
B03E,NE,NW,ACRU,1.3,11.4,7/26/21,,,,,,,,,,
B03E,NE,NW,ACRU,1.8,13.5,7/26/21,,,,,,,,,,
B03E,NE,NW,ACRU,1.4,16.9,7/26/21,,,,,,,,,,
B03E,NE,NW,ACRU,0.9,6.5,7/26/21,,,,,,,,,,
B03E,NE,SE,ACRU,4,16,7/26/21,,,,,,,,,,
B03E,NE,SE,AMEL,2.8,20.2,7/26/21,,,,,,,,,,
B03E,NE,SE,ACPE,1,7.9,7/26/21,,,,,,,,,,
B03E,NE,SE,ACRU,1.2,6.4,7/26/21,,,,,,,,,,
B03E,NE,SE,ACRU,0.6,5.8,7/26/21,,,,,,,,,,
B03E,NE,SE,AMEL,4.1,20.5,7/26/21,,,,,,,,,,
B03E,NE,SE,ACPE,3.2,19.2,7/26/21,,,,,,,,,,
B03E,SE,NW,ACRU,2.2,16.2,7/26/21,,,,,,,,,,
B03E,SE,NW,ACRU,1.5,9.3,7/26/21,,,,,,,,,,
B03E,SE,NW,ACRU,1.1,6.4,7/26/21,,,,,,,,,,
B03E,SE,NW,ACRU,1.9,9.3,7/26/21,,,,,,,,,,
B03E,SE,NW,PIST,5.8,23.5,7/26/21,,,,,,,,,,
B03E,SE,NW,ACRU,1.4,6.7,7/26/21,,,,,,,,,,
B03E,SE,NW,ACRU,2,9.9,7/26/21,,,,,,,,,,
B03E,SE,NW,ACRU,1.7,8.4,7/26/21,,,,,,,,,,
B03E,SE,NW,ACRU,1.1,8.8,7/26/21,,,,,,,,,,
B03E,SE,NW,ACRU,1.3,10.7,7/26/21,,,,,,,,,,
B03E,SE,NW,ACRU,1.9,10.5,7/26/21,,,,,,,,,,
B04W,SE,NW,QURU,2.8,25.2,7/26/21,,,,,,,,,,
B04W,SE,NW,AMEL,1.1,9.8,7/26/21,,,,,,,,,,
B04W,SE,NW,QURU,3.4,26,7/26/21,,,,,,,,,,
B04W,SE,NW,AMEL,3,19.7,7/26/21,,,,,,,,,,
B04W,SE,NW,AMEL,0.9,4.5,7/26/21,,,,,,,,,,
B04W,SE,NW,QURU,3.3,21,7/26/21,,,,,,,,,,
B04W,SE,NW,ACRU,1,5.4,7/26/21,,,,,,,,,,
B04W,SE,NW,QURU,4.9,23,7/26/21,,,,,,,,,,
B04W,SE,NW,ACRU,1.1,6.6,7/26/21,,,,,,,,,,
B04W,SE,NW,ACRU,0.9,7.5,7/26/21,,,,,,,,,,
B04W,SE,NW,QURU,2.6,19.5,7/26/21,,,,,,,,,,
B04W,SE,NW,QURU,3,14,7/26/21,,,,,,,,,,
B04W,SE,NW,ACRU,0.8,2.5,7/26/21,,,,,,,,,,
B04W,SE,NW,QURU,5,29.5,7/26/21,,,,,,,,,,
B04W,SE,NW,ACRU,1.4,5.6,7/26/21,,,,,,,,,,
B04W,SE,NW,QURU,8.9,49.9,7/26/21,,,,,,,,,,
B04W,SE,NW,QURU,5.3,30,7/26/21,,,,,,,,,,
B04W,SE,NW,QURU,3.1,15.6,7/26/21,,,,,,,,,,
B04W,SE,NW,QURU,7.5,33.9,7/26/21,,,,,,,,,,
B04W,SE,SE,ACRU,1.9,24.7,7/26/21,,,,,,,,,,
B04W,SE,SE,ACRU,2.9,18.1,7/26/21,,,,,,,,,,
B04W,SE,SE,AMEL,4.5,44,7/26/21,,,,,,,,,,
B04W,SE,SE,ACRU,5.9,29.6,7/26/21,,,,,,,,,,
B04W,SE,SE,ACRU,3.2,20.5,7/26/21,,,,,,,,,,
B04W,SE,SE,ACRU,1.5,17.7,7/26/21,,,,,,,,,,
B04W,SE,SE,ACPE,1.5,5.8,7/26/21,,,,,,,,,,
B04W,SE,SE,ACRU,4,30,7/26/21,,,,,,,,,,
B04W,SE,SE,ACRU,5,33.6,7/26/21,,,,,,,,,,
B04W,SE,SE,ACRU,1.1,5.9,7/26/21,,,,,,,,,,
B04W,SE,SE,ACRU,3.5,29.2,7/26/21,,,,,,,,,,
B04W,SE,SE,ACRU,1,7.4,7/26/21,,,,,,,,,,
B04W,SE,SE,ACRU,1.1,8.5,7/26/21,,,,,,,,,,
B04W,SE,SE,ACRU,4.5,25.5,7/26/21,,,,,,,,,,
B04W,SE,SE,ACRU,1,11.1,7/26/21,,,,,,,,,,
B04W,SE,SE,ACRU,1.5,12.2,7/26/21,,,,,,,,,,
B04W,SE,SE,ACPE,1,7.5,7/26/21,,,,,,,,,,
B04W,SE,SE,ACRU,1,8.6,7/26/21,,,,,,,,,,
B04W,SE,SE,ACRU,1.3,8.6,7/26/21,,,,,,,,,,
B04W,SE,SE,ACRU,1,5.1,7/26/21,,,,,,,,,,
B04W,SW,NW,ACRU,2,13.6,7/26/21,,,,,,,,,,
B04W,SW,NW,ACRU,4.6,22.6,7/26/21,,,,,,,,,,
B04W,SW,NW,ACRU,1.3,8.6,7/26/21,,,,,,,,,,
B04W,SW,NW,ACPE,0.9,4.2,7/26/21,,,,,,,,,,
B04W,SW,NW,ACPE,0.7,1.5,7/26/21,,,,,,,,,,
B04W,SW,NW,ACPE,5.6,38,7/26/21,,,,,,,,,,
B04W,SW,NW,ACRU,1.1,4.7,7/26/21,,,,,,,,,,
B04W,SW,NW,ACRU,1.2,7.5,7/26/21,,,,,,,,,,
B04W,SW,NW,ACRU,1.1,9.6,7/26/21,,,,,,,,,,
B04W,SW,SE,ACRU,1.35,4.6,7/26/21,,,,,,,,,,
B04W,SW,SE,ACRU,1.8,12.2,7/26/21,,,,,,,,,,
B04W,SW,SE,ACRU,1,5.4,7/26/21,,,,,,,,,,
B04W,SW,SE,QURU,1.5,12.2,7/26/21,,,,,,,,,,
B04W,SW,SE,QURU,2.4,24.4,7/26/21,,,,,,,,,,
B04W,SW,SE,QURU,2.2,12.9,7/26/21,,,,,,,,,,
B04W,SW,SE,AMEL,18.6,187,7/26/21,,,,,,,,,,
B04W,SW,SE,QURU,2.65,13.5,7/26/21,,,,,,,,,,
